id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
150272,56649,1/11/2014 20:41,San Antonio Shopping Center,31,1/12/2014 12:25,Civic Center BART (7th at Market),72,26,Customer,
150575,615,1/12/2014 13:47,Castro Street and El Camino Real,32,1/12/2014 13:57,Mountain View Caltrain Station,28,682,Customer,94040
150603,1891,1/12/2014 14:30,San Antonio Shopping Center,31,1/12/2014 15:02,Castro Street and El Camino Real,32,146,Customer,98031
151742,233,1/13/2014 16:52,San Antonio Shopping Center,31,1/13/2014 16:55,San Antonio Caltrain Station,29,100,Customer,94706
152834,1060,1/14/2014 12:12,San Jose Government Center,80,1/14/2014 12:29,St James Park,13,49,Customer,95112
153109,669,1/14/2014 16:42,San Antonio Shopping Center,31,1/14/2014 16:53,Mountain View Caltrain Station,28,67,Subscriber,94010
153127,354,1/14/2014 16:48,San Antonio Shopping Center,31,1/14/2014 16:54,San Antonio Caltrain Station,29,218,Customer,94105
154546,1059,1/15/2014 16:32,San Antonio Shopping Center,31,1/15/2014 16:50,Mountain View Caltrain Station,28,230,Customer,94105
154549,1009,1/15/2014 16:33,San Antonio Shopping Center,31,1/15/2014 16:50,Mountain View Caltrain Station,28,639,Customer,94706
154738,292,1/15/2014 17:44,San Antonio Shopping Center,31,1/15/2014 17:48,San Antonio Caltrain Station,29,161,Subscriber,94010
155697,970,1/16/2014 12:13,San Jose Government Center,80,1/16/2014 12:30,Japantown,9,249,Customer,95132
155706,758,1/16/2014 12:17,San Jose Government Center,80,1/16/2014 12:30,Japantown,9,177,Customer,94022
156161,855,1/16/2014 17:33,San Antonio Shopping Center,31,1/16/2014 17:47,Mountain View Caltrain Station,28,689,Subscriber,94010
156458,780,1/16/2014 20:10,San Antonio Shopping Center,31,1/16/2014 20:23,Castro Street and El Camino Real,32,233,Customer,94040
156828,1342,1/17/2014 9:05,San Jose Government Center,80,1/17/2014 9:27,Paseo de San Antonio,7,212,Subscriber,95050
157132,984,1/17/2014 12:41,San Jose Government Center,80,1/17/2014 12:57,Japantown,9,148,Customer,94040
157133,1068,1/17/2014 12:41,San Jose Government Center,80,1/17/2014 12:59,Japantown,9,99,Customer,95127
158209,1492,1/18/2014 14:22,San Jose Government Center,80,1/18/2014 14:47,Arena Green / SAP Center,14,645,Customer,94403
158620,284,1/19/2014 10:12,San Antonio Shopping Center,31,1/19/2014 10:17,San Antonio Caltrain Station,29,67,Subscriber,94010
159812,1013,1/20/2014 19:51,San Antonio Shopping Center,31,1/20/2014 20:08,California Ave Caltrain Station,36,295,Subscriber,94301
160230,219,1/21/2014 9:12,San Antonio Shopping Center,31,1/21/2014 9:16,San Antonio Caltrain Station,29,85,Subscriber,94040
160726,928,1/21/2014 16:35,San Antonio Shopping Center,31,1/21/2014 16:50,Mountain View Caltrain Station,28,682,Subscriber,94105
161546,289,1/22/2014 9:01,Broadway St at Battery St,82,1/22/2014 9:06,Market at Sansome,77,374,Subscriber,94597
162498,325,1/22/2014 19:38,Broadway St at Battery St,82,1/22/2014 19:44,Spear at Folsom,49,411,Subscriber,94105
163275,436,1/23/2014 12:04,Broadway St at Battery St,82,1/23/2014 12:12,Spear at Folsom,49,419,Subscriber,95110
163300,1372,1/23/2014 12:21,San Jose Government Center,80,1/23/2014 12:44,Japantown,9,19,Customer,
163303,1241,1/23/2014 12:25,San Jose Government Center,80,1/23/2014 12:46,Japantown,9,174,Customer,95124
163318,830,1/23/2014 12:31,San Jose Government Center,80,1/23/2014 12:45,Japantown,9,99,Customer,95112
163323,788,1/23/2014 12:31,San Jose Government Center,80,1/23/2014 12:44,Japantown,9,256,Customer,95112
163361,759,1/23/2014 13:04,Broadway St at Battery St,82,1/23/2014 13:17,Powell Street BART,39,413,Subscriber,94133
163517,824,1/23/2014 14:51,San Jose Government Center,80,1/23/2014 15:04,St James Park,13,699,Subscriber,94041
163518,828,1/23/2014 14:51,San Jose Government Center,80,1/23/2014 15:04,St James Park,13,232,Subscriber,95112
163746,583,1/23/2014 17:14,Broadway St at Battery St,82,1/23/2014 17:23,2nd at South Park,64,342,Subscriber,94105
164429,819,1/24/2014 9:00,Broadway St at Battery St,82,1/24/2014 9:14,Powell Street BART,39,345,Subscriber,94133
165599,64,1/25/2014 10:39,Broadway St at Battery St,82,1/25/2014 10:41,Broadway St at Battery St,82,335,Subscriber,94133
165600,260,1/25/2014 10:41,Broadway St at Battery St,82,1/25/2014 10:45,Beale at Market,56,493,Subscriber,94133
165920,1231,1/25/2014 16:33,Broadway St at Battery St,82,1/25/2014 16:54,San Francisco Caltrain 2 (330 Townsend),69,447,Subscriber,94111
165938,894,1/25/2014 16:44,Broadway St at Battery St,82,1/25/2014 16:59,Embarcadero at Bryant,54,550,Customer,94105
165939,863,1/25/2014 16:44,Broadway St at Battery St,82,1/25/2014 16:58,Embarcadero at Bryant,54,385,Customer,94105
165957,511,1/25/2014 17:17,Broadway St at Battery St,82,1/25/2014 17:26,Spear at Folsom,49,335,Subscriber,94105
166034,279,1/25/2014 20:45,Broadway St at Battery St,82,1/25/2014 20:49,Embarcadero at Sansome,60,486,Subscriber,94111
166621,792,1/27/2014 5:32,Broadway St at Battery St,82,1/27/2014 5:45,San Francisco Caltrain (Townsend at 4th),70,290,Subscriber,94126
166717,413,1/27/2014 7:52,Broadway St at Battery St,82,1/27/2014 7:59,Spear at Folsom,49,610,Subscriber,94133
166778,140,1/27/2014 8:11,Broadway St at Battery St,82,1/27/2014 8:13,Clay at Battery,41,539,Subscriber,94105
167030,256,1/27/2014 9:44,Broadway St at Battery St,82,1/27/2014 9:48,Steuart at Market,74,370,Subscriber,94133
167666,390,1/27/2014 18:16,Broadway St at Battery St,82,1/27/2014 18:22,Spear at Folsom,49,496,Subscriber,94105
168056,371,1/28/2014 8:16,Broadway St at Battery St,82,1/28/2014 8:22,Spear at Folsom,49,549,Subscriber,94133
168089,108,1/28/2014 8:25,Broadway St at Battery St,82,1/28/2014 8:27,Clay at Battery,41,354,Subscriber,94133
169481,915,1/29/2014 8:22,San Jose Government Center,80,1/29/2014 8:37,Adobe on Almaden,5,45,Customer,55404
176849,943,2/5/2014 12:07,San Jose Government Center,80,2/5/2014 12:22,San Pedro Square,6,109,Subscriber,95112
180955,1142,2/11/2014 15:46,San Jose Government Center,80,2/11/2014 16:05,San Pedro Square,6,99,Subscriber,95110
192526,588,2/22/2014 9:59,Mezes Park,83,2/22/2014 10:08,Redwood City Medical Center,26,65,Customer,94062
192527,530,2/22/2014 9:59,Mezes Park,83,2/22/2014 10:08,Redwood City Medical Center,26,237,Customer,94063
195085,272,2/25/2014 8:24,Mezes Park,83,2/25/2014 8:28,Redwood City Caltrain Station,22,65,Subscriber,94063
432342,1214,8/31/2014 8:08,Ryland Park,84,8/31/2014 8:28,Ryland Park,84,21,Subscriber,95112
432179,939,8/30/2014 17:44,Ryland Park,84,8/30/2014 17:59,Santa Clara County Civic Center,80,182,Customer,95112
430848,406,8/29/2014 13:15,Ryland Park,84,8/29/2014 13:22,Santa Clara County Civic Center,80,129,Subscriber,95112
430365,527,8/29/2014 8:59,Ryland Park,84,8/29/2014 9:08,San Jose Diridon Caltrain Station,2,696,Subscriber,95112
430094,610,8/29/2014 7:36,Ryland Park,84,8/29/2014 7:47,San Jose Diridon Caltrain Station,2,120,Subscriber,95110
430077,610,8/29/2014 7:27,Ryland Park,84,8/29/2014 7:38,Ryland Park,84,21,Subscriber,95112
430071,583,8/29/2014 7:21,Ryland Park,84,8/29/2014 7:31,San Jose Diridon Caltrain Station,2,10,Subscriber,95110
430033,501,8/29/2014 6:52,Ryland Park,84,8/29/2014 7:00,Santa Clara County Civic Center,80,101,Subscriber,95112
429109,495,8/28/2014 13:14,Ryland Park,84,8/28/2014 13:22,Santa Clara County Civic Center,80,101,Subscriber,95112
428684,292,8/28/2014 9:11,Mezes Park,83,8/28/2014 9:16,Redwood City Caltrain Station,22,252,Subscriber,94063
428593,424,8/28/2014 8:49,Ryland Park,84,8/28/2014 8:56,Santa Clara County Civic Center,80,101,Subscriber,95112
428552,240,8/28/2014 8:39,Mezes Park,83,8/28/2014 8:43,Redwood City Caltrain Station,22,38,Subscriber,94063
428327,570,8/28/2014 7:35,Ryland Park,84,8/28/2014 7:45,San Jose Diridon Caltrain Station,2,703,Subscriber,95110
428293,547,8/28/2014 7:16,Ryland Park,84,8/28/2014 7:25,San Jose Diridon Caltrain Station,2,664,Subscriber,95110
428268,762,8/28/2014 7:05,Ryland Park,84,8/28/2014 7:18,Ryland Park,84,21,Subscriber,95112
428101,1011,8/27/2014 19:43,Mezes Park,83,8/27/2014 20:00,Redwood City Public Library,24,117,Subscriber,94063
428100,1019,8/27/2014 19:43,Mezes Park,83,8/27/2014 20:00,Redwood City Public Library,24,248,Subscriber,94063
427654,1020,8/27/2014 17:12,Ryland Park,84,8/27/2014 17:29,SJSU - San Salvador at 9th,16,135,Customer,95123
427240,576,8/27/2014 13:33,Ryland Park,84,8/27/2014 13:43,Santa Clara County Civic Center,80,101,Subscriber,95112
426792,561,8/27/2014 9:15,Ryland Park,84,8/27/2014 9:25,Santa Clara County Civic Center,80,108,Subscriber,95110
426599,622,8/27/2014 8:33,Ryland Park,84,8/27/2014 8:43,Santa Clara County Civic Center,80,101,Subscriber,95112
426559,423,8/27/2014 8:20,Ryland Park,84,8/27/2014 8:27,San Jose Civic Center,3,184,Subscriber,5112
425155,505,8/26/2014 13:21,Ryland Park,84,8/26/2014 13:30,Santa Clara County Civic Center,80,251,Subscriber,95112
424636,773,8/26/2014 8:50,Ryland Park,84,8/26/2014 9:03,San Jose Diridon Caltrain Station,2,59,Subscriber,95112
422841,321,8/25/2014 9:45,Mezes Park,83,8/25/2014 9:51,Redwood City Caltrain Station,22,252,Subscriber,94063
415096,278,8/19/2014 13:57,Mezes Park,83,8/19/2014 14:02,San Mateo County Center,23,692,Subscriber,94070
409983,190,8/15/2014 8:38,Mezes Park,83,8/15/2014 8:41,Redwood City Caltrain Station,22,252,Subscriber,94063
408552,311,8/14/2014 9:10,Mezes Park,83,8/14/2014 9:15,Redwood City Caltrain Station,22,229,Subscriber,94063
406729,879,8/13/2014 9:05,Mezes Park,83,8/13/2014 9:20,San Mateo County Center,23,293,Subscriber,94063
398202,307,8/7/2014 9:06,Mezes Park,83,8/7/2014 9:11,Redwood City Caltrain Station,22,229,Subscriber,94063
396509,334,8/6/2014 9:49,Mezes Park,83,8/6/2014 9:54,Redwood City Caltrain Station,22,213,Subscriber,94063
394455,318,8/5/2014 9:10,Mezes Park,83,8/5/2014 9:15,Redwood City Caltrain Station,22,177,Subscriber,94063
392793,341,8/4/2014 9:08,Mezes Park,83,8/4/2014 9:14,Redwood City Caltrain Station,22,692,Subscriber,94063
391420,290,8/2/2014 13:53,Mezes Park,83,8/2/2014 13:58,Redwood City Caltrain Station,22,235,Subscriber,94063
389900,397,8/1/2014 8:52,Mezes Park,83,8/1/2014 8:59,Redwood City Caltrain Station,22,13,Subscriber,94063
388232,313,7/31/2014 8:55,Mezes Park,83,7/31/2014 9:01,Redwood City Caltrain Station,22,208,Subscriber,94063
386400,344,7/30/2014 9:08,Mezes Park,83,7/30/2014 9:14,Redwood City Caltrain Station,22,642,Subscriber,94063
